[10/15/2020 15:30:44 : session-3.php : 627] 
abcd	0-0-0	bacd
abcd	0-0-1	acbd
abcd	0-0-2	abdc
abcd	0-1-0	cbad
abcd	0-1-1	bacd
abcd	0-1-2	bcda
abcd	0-2-0	abdc
abcd	0-2-1	bdac
abcd	0-2-2	bacd
abcd	1-0-0	acbd
abcd	1-0-1	cbad
abcd	1-0-2	cadb
abcd	1-1-0	bacd
abcd	1-1-1	acbd
abcd	1-1-2	abdc
abcd	1-2-0	cadb
abcd	1-2-1	adcb
abcd	1-2-2	acbd
abcd	2-0-0	abdc
abcd	2-0-1	bdac
abcd	2-0-2	bacd
abcd	2-1-0	dabc
abcd	2-1-1	abdc
abcd	2-1-2	adcb
abcd	2-2-0	bacd
abcd	2-2-1	acbd
abcd	2-2-2	abdc
