[10/15/2020 16:24:32 : session-3.php : 665] 
1234	0-0-0-0	2134
1234	0-0-0-1	2134
1234	0-0-0-2	2134
1234	0-0-1-0	1324
1234	0-0-1-1	1324
1234	0-0-1-2	1324
1234	0-0-2-0	1243
1234	0-0-2-1	1243
1234	0-0-2-2	1243
